datetime,symbol,sumOpenInterest,sumOpenInterestValue,CMCCirculatingSupply,timestamp
2026-03-18 21:20:00,BTCUSDT,86122.59100000,6139429756.87610000,20003043.00000000,1773868800000
2026-03-18 21:25:00,BTCUSDT,86078.27400000,6134540353.15800000,20003043.00000000,1773869100000
2026-03-18 21:30:00,BTCUSDT,86037.54500000,6126174335.40750000,20003043.00000000,1773869400000
2026-03-18 21:35:00,BTCUSDT,86021.92500000,6120700825.14000000,20003043.00000000,1773869700000
2026-03-18 21:40:00,BTCUSDT,86017.41500000,6133815846.23500000,20003043.00000000,1773870000000
2026-03-18 21:45:00,BTCUSDT,86008.80600000,6131782801.75500000,20003043.00000000,1773870300000
2026-03-18 21:50:00,BTCUSDT,85985.32000000,6130555549.76400000,20003043.00000000,1773870600000
2026-03-18 21:55:00,BTCUSDT,85986.90700000,6129146730.96000000,20003043.00000000,1773870900000
2026-03-18 22:00:00,BTCUSDT,86011.85800000,6127100026.64674700,20003043.00000000,1773871200000
2026-03-18 22:05:00,BTCUSDT,86010.94700000,6113742976.89466000,20003043.00000000,1773871500000
2026-03-18 22:10:00,BTCUSDT,85963.71100000,6102857001.94662700,20003043.00000000,1773871800000
2026-03-18 22:15:00,BTCUSDT,85952.10600000,6099734238.42827000,20003043.00000000,1773872100000
2026-03-18 22:20:00,BTCUSDT,85883.12400000,6103455973.30800000,20003043.00000000,1773872400000
2026-03-18 22:25:00,BTCUSDT,85913.48400000,6105596384.73120000,20003043.00000000,1773872700000
2026-03-18 22:30:00,BTCUSDT,85900.82700000,6103803523.64280000,20003043.00000000,1773873000000
2026-03-18 22:35:00,BTCUSDT,85910.88900000,6100552562.62371350,20003043.00000000,1773873300000
2026-03-18 22:40:00,BTCUSDT,85934.96500000,6101373921.50350000,20003043.00000000,1773873600000
2026-03-18 22:45:00,BTCUSDT,85910.91600000,6102028995.09840000,20003043.00000000,1773873900000
2026-03-18 22:50:00,BTCUSDT,85931.21200000,6105636031.17412300,20003043.00000000,1773874200000
2026-03-18 22:55:00,BTCUSDT,85949.08800000,6107009308.93440000,20003043.00000000,1773874500000
2026-03-18 23:00:00,BTCUSDT,85942.72800000,6112074929.90400000,20003043.00000000,1773874800000
2026-03-18 23:05:00,BTCUSDT,85933.65400000,6109762492.28440000,20003043.00000000,1773875100000
2026-03-18 23:10:00,BTCUSDT,85940.85700000,6118687778.88188650,20003043.00000000,1773875400000
2026-03-18 23:15:00,BTCUSDT,85917.79700000,6112286588.15670000,20003043.00000000,1773875700000
2026-03-18 23:20:00,BTCUSDT,85898.94600000,6105645542.31240000,20003043.00000000,1773876000000
2026-03-18 23:25:00,BTCUSDT,85898.31500000,6108232035.45802200,20003043.00000000,1773876300000
2026-03-18 23:30:00,BTCUSDT,85916.92900000,6114832021.13459700,20003043.00000000,1773876600000
2026-03-18 23:35:00,BTCUSDT,85925.09600000,6125634463.87840000,20003043.00000000,1773876900000
2026-03-18 23:40:00,BTCUSDT,85880.67500000,6122977956.69861500,20003043.00000000,1773877200000
2026-03-18 23:45:00,BTCUSDT,85853.10500000,6116977975.87921800,20003043.00000000,1773877500000
2026-03-18 23:50:00,BTCUSDT,85953.14200000,6128287118.31600000,20003043.00000000,1773877800000
2026-03-18 23:55:00,BTCUSDT,85957.33900000,6123729766.36850000,20003043.00000000,1773878100000
2026-03-19 00:00:00,BTCUSDT,85934.44400000,6119282055.69542400,20003043.00000000,1773878400000
2026-03-19 00:05:00,BTCUSDT,85934.61700000,6121791595.54286700,20003043.00000000,1773878700000
2026-03-19 00:10:00,BTCUSDT,85919.81000000,6115152456.37362000,20003043.00000000,1773879000000
2026-03-19 00:15:00,BTCUSDT,85879.17500000,6110361976.01842300,20003043.00000000,1773879300000
2026-03-19 00:20:00,BTCUSDT,85871.59500000,6106716341.23333400,20003043.00000000,1773879600000
2026-03-19 00:25:00,BTCUSDT,85874.51500000,6103814539.52450000,20003043.00000000,1773879900000
2026-03-19 00:30:00,BTCUSDT,85910.10600000,6122818365.64845850,20003043.00000000,1773880200000
2026-03-19 00:35:00,BTCUSDT,85886.94800000,6106090310.26530800,20003043.00000000,1773880500000
2026-03-19 00:40:00,BTCUSDT,85911.14700000,6106452644.26890000,20003043.00000000,1773880800000
2026-03-19 00:45:00,BTCUSDT,85926.20800000,6103622587.67872100,20003043.00000000,1773881100000
2026-03-19 00:50:00,BTCUSDT,85969.87800000,6105047722.31640000,20003043.00000000,1773881400000
2026-03-19 00:55:00,BTCUSDT,86043.19500000,6110741327.25378400,20003043.00000000,1773881700000
2026-03-19 01:00:00,BTCUSDT,86059.53500000,6108612308.56510800,20003043.00000000,1773882000000
2026-03-19 01:05:00,BTCUSDT,86116.82100000,6111805514.87310000,20003043.00000000,1773882300000
2026-03-19 01:10:00,BTCUSDT,86126.53500000,6111521698.29300000,20003043.00000000,1773882600000
2026-03-19 01:15:00,BTCUSDT,86156.84900000,6114560189.21490000,20003043.00000000,1773882900000
2026-03-19 01:20:00,BTCUSDT,86185.96700000,6116514654.82960000,20003043.00000000,1773883200000
2026-03-19 01:25:00,BTCUSDT,86200.17100000,6115850038.18866200,20003043.00000000,1773883500000
2026-03-19 01:30:00,BTCUSDT,86230.28900000,6125808353.58890000,20003043.00000000,1773883800000
2026-03-19 01:35:00,BTCUSDT,86245.74700000,6128806884.61600400,20003043.00000000,1773884100000
2026-03-19 01:40:00,BTCUSDT,86233.54500000,6127117766.30663500,20003043.00000000,1773884400000
2026-03-19 01:45:00,BTCUSDT,86218.47400000,6130452509.75380000,20003043.00000000,1773884700000
2026-03-19 01:50:00,BTCUSDT,86214.98500000,6133135738.43450000,20003043.00000000,1773885000000
2026-03-19 01:55:00,BTCUSDT,86205.52200000,6132573895.56194500,20003043.00000000,1773885300000
2026-03-19 02:00:00,BTCUSDT,86175.32000000,6125888511.14519900,20003043.00000000,1773885600000
2026-03-19 02:05:00,BTCUSDT,86158.46600000,6118299381.05042800,20003043.00000000,1773885900000
2026-03-19 02:10:00,BTCUSDT,86153.40000000,6122112296.04000000,20003043.00000000,1773886200000
2026-03-19 02:15:00,BTCUSDT,86158.91400000,6130574679.60996400,20003043.00000000,1773886500000
2026-03-19 02:20:00,BTCUSDT,86194.01700000,6130290322.43446350,20003043.00000000,1773886800000
2026-03-19 02:25:00,BTCUSDT,86225.43400000,6135044544.20895600,20003043.00000000,1773887100000
2026-03-19 02:30:00,BTCUSDT,86265.13200000,6143017688.33880000,20003043.00000000,1773887400000
2026-03-19 02:35:00,BTCUSDT,86276.07100000,6144298260.94670300,20003043.00000000,1773887700000
2026-03-19 02:40:00,BTCUSDT,86277.15000000,6140544619.32850000,20003043.00000000,1773888000000
2026-03-19 02:45:00,BTCUSDT,86281.11700000,6140974069.52454800,20003043.00000000,1773888300000
2026-03-19 02:50:00,BTCUSDT,86284.31400000,6132793272.74843600,20003043.00000000,1773888600000
2026-03-19 02:55:00,BTCUSDT,86272.68100000,6130902789.99848300,20003043.00000000,1773888900000
2026-03-19 03:00:00,BTCUSDT,86265.46800000,6126777845.86935300,20003043.00000000,1773889200000
2026-03-19 03:05:00,BTCUSDT,86271.47900000,6130990771.42727600,20003043.00000000,1773889500000
2026-03-19 03:10:00,BTCUSDT,86269.07800000,6140690723.56125200,20003043.00000000,1773889800000
2026-03-19 03:15:00,BTCUSDT,86325.65000000,6143218867.41732300,20003043.00000000,1773890100000
2026-03-19 03:20:00,BTCUSDT,86246.76800000,6169005014.76993400,20003043.00000000,1773890400000
2026-03-19 03:25:00,BTCUSDT,86230.45800000,6161474199.30487600,20003043.00000000,1773890700000
2026-03-19 03:30:00,BTCUSDT,86353.02800000,6170649216.03520000,20003043.00000000,1773891000000
2026-03-19 03:35:00,BTCUSDT,86318.81000000,6157897586.59000000,20003043.00000000,1773891300000
2026-03-19 03:40:00,BTCUSDT,86297.92000000,6149604829.43211600,20003043.00000000,1773891600000
2026-03-19 03:45:00,BTCUSDT,86301.78600000,6146849775.26562600,20003043.00000000,1773891900000
2026-03-19 03:50:00,BTCUSDT,86418.16300000,6159316298.76420000,20003043.00000000,1773892200000
2026-03-19 03:55:00,BTCUSDT,86447.29900000,6159378515.56260200,20003043.00000000,1773892500000
2026-03-19 04:00:00,BTCUSDT,86463.15800000,6154456232.75580000,20003043.00000000,1773892800000
2026-03-19 04:05:00,BTCUSDT,86445.56700000,6146025716.22276800,20003043.00000000,1773893100000
2026-03-19 04:10:00,BTCUSDT,86293.63200000,6110452081.92000000,20003043.00000000,1773893400000
2026-03-19 04:15:00,BTCUSDT,86389.38400000,6119478405.02400000,20003043.00000000,1773893700000
2026-03-19 04:20:00,BTCUSDT,86392.56100000,6119712090.25210000,20003043.00000000,1773894000000
2026-03-19 04:25:00,BTCUSDT,86437.10800000,6114610069.22050500,20003043.00000000,1773894300000
2026-03-19 04:30:00,BTCUSDT,86446.71500000,6111782750.50000000,20003043.00000000,1773894600000
2026-03-19 04:35:00,BTCUSDT,86405.86800000,6114622077.06851300,20003043.00000000,1773894900000
2026-03-19 04:40:00,BTCUSDT,86393.34800000,6113776979.19092750,20003043.00000000,1773895200000
2026-03-19 04:45:00,BTCUSDT,86444.26500000,6116797748.02349100,20003043.00000000,1773895500000
2026-03-19 04:50:00,BTCUSDT,86467.45700000,6117160377.34492600,20003043.00000000,1773895800000
2026-03-19 04:55:00,BTCUSDT,86473.62900000,6121463949.67642700,20003043.00000000,1773896100000
2026-03-19 05:00:00,BTCUSDT,86494.42400000,6123000821.05680000,20003043.00000000,1773896400000
2026-03-19 05:05:00,BTCUSDT,86513.98200000,6128529597.26302800,20003043.00000000,1773896700000
2026-03-19 05:10:00,BTCUSDT,86527.22200000,6125728872.28308000,20003043.00000000,1773897000000
2026-03-19 05:15:00,BTCUSDT,86579.27900000,6128233573.21326800,20003043.00000000,1773897300000
2026-03-19 05:20:00,BTCUSDT,86583.23900000,6133298637.72701100,20003043.00000000,1773897600000
2026-03-19 05:25:00,BTCUSDT,86596.16000000,6129726504.83200000,20003043.00000000,1773897900000
2026-03-19 05:30:00,BTCUSDT,86571.84100000,6117019112.93030000,20003043.00000000,1773898200000
2026-03-19 05:35:00,BTCUSDT,86594.17100000,6119845627.69699800,20003043.00000000,1773898500000
2026-03-19 05:40:00,BTCUSDT,86603.75200000,6128180878.11137100,20003043.00000000,1773898800000
2026-03-19 05:45:00,BTCUSDT,86590.80500000,6125805886.16150000,20003043.00000000,1773899100000
2026-03-19 05:50:00,BTCUSDT,86608.10800000,6132026083.99224100,20003043.00000000,1773899400000
2026-03-19 05:55:00,BTCUSDT,86608.77100000,6132108847.85040000,20003043.00000000,1773899700000
2026-03-19 06:00:00,BTCUSDT,86685.89400000,6136780499.71020000,20003043.00000000,1773900000000
2026-03-19 06:05:00,BTCUSDT,86656.66800000,6129893383.98360000,20003043.00000000,1773900300000
2026-03-19 06:10:00,BTCUSDT,86660.60300000,6139297098.32900000,20003043.00000000,1773900600000
2026-03-19 06:15:00,BTCUSDT,86662.21300000,6139351252.50201700,20003043.00000000,1773900900000
2026-03-19 06:20:00,BTCUSDT,86664.45100000,6139214377.94390000,20003043.00000000,1773901200000
2026-03-19 06:25:00,BTCUSDT,86648.44300000,6133183786.11236900,20003043.00000000,1773901500000
2026-03-19 06:30:00,BTCUSDT,86674.62900000,6128425536.36023400,20003043.00000000,1773901800000
2026-03-19 06:35:00,BTCUSDT,86697.53200000,6121149200.56200000,20003043.00000000,1773902100000
2026-03-19 06:40:00,BTCUSDT,86817.11100000,6135906398.13641800,20003043.00000000,1773902400000
2026-03-19 06:45:00,BTCUSDT,86890.97000000,6141679676.12200000,20003043.00000000,1773902700000
2026-03-19 06:50:00,BTCUSDT,86913.53000000,6138418307.07023700,20003043.00000000,1773903000000
2026-03-19 06:55:00,BTCUSDT,86864.88800000,6130204500.89270300,20003043.00000000,1773903300000
2026-03-19 07:00:00,BTCUSDT,87048.90600000,6141653909.06372800,20003043.00000000,1773903600000
2026-03-19 07:05:00,BTCUSDT,86960.03000000,6122858967.00000100,20003043.00000000,1773903900000
2026-03-19 07:10:00,BTCUSDT,86869.72900000,6104718083.63760000,20003043.00000000,1773904200000
2026-03-19 07:15:00,BTCUSDT,88279.18800000,6174647800.75439200,20003043.00000000,1773904500000
2026-03-19 07:20:00,BTCUSDT,88499.99300000,6179470331.57627700,20003043.00000000,1773904800000
2026-03-19 07:25:00,BTCUSDT,88093.77600000,6134823987.22470700,20003043.00000000,1773905100000
2026-03-19 07:30:00,BTCUSDT,87300.22300000,6091286550.99772700,20003043.00000000,1773905400000
2026-03-19 07:35:00,BTCUSDT,87257.88300000,6101114808.30150000,20003043.00000000,1773905700000
2026-03-19 07:40:00,BTCUSDT,87225.79900000,6118209438.61780000,20003043.00000000,1773906000000
2026-03-19 07:45:00,BTCUSDT,87269.71100000,6113329190.28750400,20003043.00000000,1773906300000
2026-03-19 07:50:00,BTCUSDT,87364.62600000,6115523820.00000000,20003043.00000000,1773906600000
2026-03-19 07:55:00,BTCUSDT,87320.01300000,6130044166.03306200,20003043.00000000,1773906900000
2026-03-19 08:00:00,BTCUSDT,87327.66600000,6125945928.71584700,20003043.00000000,1773907200000
2026-03-19 08:05:00,BTCUSDT,87419.99900000,6125152449.09894200,20003043.00000000,1773907500000
2026-03-19 08:10:00,BTCUSDT,87441.41400000,6131050928.16540000,20003043.00000000,1773907800000
2026-03-19 08:15:00,BTCUSDT,87550.79100000,6139854718.22711200,20003043.00000000,1773908100000
2026-03-19 08:20:00,BTCUSDT,87578.95000000,6139275637.10500000,20003043.00000000,1773908400000
2026-03-19 08:25:00,BTCUSDT,87611.51900000,6146289742.77410000,20003043.00000000,1773908700000
2026-03-19 08:30:00,BTCUSDT,87763.48500000,6146024196.45900000,20003043.00000000,1773909000000
2026-03-19 08:35:00,BTCUSDT,88139.03600000,6172314993.75480000,20003043.00000000,1773909300000
2026-03-19 08:40:00,BTCUSDT,89561.96200000,6257591607.99179800,20003043.00000000,1773909600000
2026-03-19 08:45:00,BTCUSDT,89308.23500000,6250966436.57210700,20003043.00000000,1773909900000
2026-03-19 08:50:00,BTCUSDT,89297.53200000,6258399670.71360000,20003043.00000000,1773910200000
2026-03-19 08:55:00,BTCUSDT,89234.68200000,6243588182.49234000,20003043.00000000,1773910500000
2026-03-19 09:00:00,BTCUSDT,89205.38800000,6240667352.90497300,20003043.00000000,1773910800000
2026-03-19 09:05:00,BTCUSDT,89201.32300000,6248632957.34070000,20003043.00000000,1773911100000
2026-03-19 09:10:00,BTCUSDT,89154.86800000,6247608806.44344900,20003043.00000000,1773911400000
2026-03-19 09:15:00,BTCUSDT,89184.35100000,6244278009.00540000,20003043.00000000,1773911700000
2026-03-19 09:20:00,BTCUSDT,89122.91200000,6245911918.78400000,20003043.00000000,1773912000000
2026-03-19 09:25:00,BTCUSDT,89224.08600000,6267322860.85500000,20003043.00000000,1773912300000
2026-03-19 09:30:00,BTCUSDT,89190.88100000,6263331508.25590000,20003043.00000000,1773912600000
2026-03-19 09:35:00,BTCUSDT,88826.80000000,6231719396.09288400,20003043.00000000,1773912900000
2026-03-19 09:40:00,BTCUSDT,88802.10000000,6244512600.49678400,20003043.00000000,1773913200000
2026-03-19 09:45:00,BTCUSDT,88769.83300000,6250640113.51655900,20003043.00000000,1773913500000
2026-03-19 09:50:00,BTCUSDT,88686.74800000,6249045637.57600000,20003043.00000000,1773913800000
2026-03-19 09:55:00,BTCUSDT,88771.44200000,6249012396.72480000,20003043.00000000,1773914100000
2026-03-19 10:00:00,BTCUSDT,88783.36800000,6256767787.64277700,20003043.00000000,1773914400000
2026-03-19 10:05:00,BTCUSDT,88783.09400000,6249150144.40636500,20003043.00000000,1773914700000
2026-03-19 10:10:00,BTCUSDT,88727.29600000,6245301419.92960000,20003043.00000000,1773915000000
2026-03-19 10:15:00,BTCUSDT,88759.74300000,6247326673.29863600,20003043.00000000,1773915300000
2026-03-19 10:20:00,BTCUSDT,88741.08700000,6247266035.49560000,20003043.00000000,1773915600000
2026-03-19 10:25:00,BTCUSDT,88743.07000000,6248011850.51604200,20003043.00000000,1773915900000
2026-03-19 10:30:00,BTCUSDT,88731.30200000,6243977356.08900000,20003043.00000000,1773916200000
2026-03-19 10:35:00,BTCUSDT,88837.44100000,6244462519.61893500,20003043.00000000,1773916500000
2026-03-19 10:40:00,BTCUSDT,88846.43200000,6237418606.54560300,20003043.00000000,1773916800000
2026-03-19 10:45:00,BTCUSDT,88865.16100000,6237427877.55780000,20003043.00000000,1773917100000
2026-03-19 10:50:00,BTCUSDT,88829.79900000,6239114282.60771100,20003043.00000000,1773917400000
2026-03-19 10:55:00,BTCUSDT,88873.38500000,6234432408.39600000,20003043.00000000,1773917700000
2026-03-19 11:00:00,BTCUSDT,88913.62000000,6233115940.16533700,20003043.00000000,1773918000000
2026-03-19 11:05:00,BTCUSDT,88932.83300000,6237086328.01404300,20003043.00000000,1773918300000
2026-03-19 11:10:00,BTCUSDT,88972.25300000,6237898041.18180000,20003043.00000000,1773918600000
2026-03-19 11:15:00,BTCUSDT,89017.23200000,6240536770.17257700,20003043.00000000,1773918900000
2026-03-19 11:20:00,BTCUSDT,88995.77500000,6242972891.92299000,20003043.00000000,1773919200000
2026-03-19 11:25:00,BTCUSDT,88966.91800000,6242532838.61420000,20003043.00000000,1773919500000
2026-03-19 11:30:00,BTCUSDT,88958.07400000,6241915734.51083850,20003043.00000000,1773919800000
2026-03-19 11:35:00,BTCUSDT,88967.83100000,6236644953.10000000,20003043.00000000,1773920100000
2026-03-19 11:40:00,BTCUSDT,89054.80600000,6234438160.74244300,20003043.00000000,1773920400000
2026-03-19 11:45:00,BTCUSDT,89077.31200000,6235053310.27374200,20003043.00000000,1773920700000
2026-03-19 11:50:00,BTCUSDT,89126.77000000,6237171578.69300000,20003043.00000000,1773921000000
2026-03-19 11:55:00,BTCUSDT,89143.10900000,6233879725.15507200,20003043.00000000,1773921300000
2026-03-19 12:00:00,BTCUSDT,89205.51600000,6237847355.67720000,20003043.00000000,1773921600000
2026-03-19 12:05:00,BTCUSDT,89172.80700000,6225127300.28968100,20003043.00000000,1773921900000
2026-03-19 12:10:00,BTCUSDT,88553.01500000,6167690928.84550000,20003043.00000000,1773922200000
2026-03-19 12:15:00,BTCUSDT,88379.51100000,6166512458.95410000,20003043.00000000,1773922500000
2026-03-19 12:20:00,BTCUSDT,88350.13300000,6150966245.36703200,20003043.00000000,1773922800000
2026-03-19 12:25:00,BTCUSDT,88352.57000000,6155276164.70400000,20003043.00000000,1773923100000
2026-03-19 12:30:00,BTCUSDT,88280.19400000,6142570100.14664100,20003043.00000000,1773923400000
2026-03-19 12:35:00,BTCUSDT,88368.13200000,6146454258.07320000,20003043.00000000,1773923700000
2026-03-19 12:40:00,BTCUSDT,88367.26400000,6150882941.25760000,20003043.00000000,1773924000000
2026-03-19 12:45:00,BTCUSDT,88261.01700000,6143618301.08404800,20003043.00000000,1773924300000
2026-03-19 12:50:00,BTCUSDT,88256.16400000,6132029449.10360000,20003043.00000000,1773924600000
2026-03-19 12:55:00,BTCUSDT,88165.57000000,6108343232.04103400,20003043.00000000,1773924900000
2026-03-19 13:00:00,BTCUSDT,88225.12500000,6110233949.66250000,20003043.00000000,1773925200000
2026-03-19 13:05:00,BTCUSDT,89047.65000000,6178678740.29103900,20003043.00000000,1773925500000
2026-03-19 13:10:00,BTCUSDT,89070.73600000,6179895782.11204000,20003043.00000000,1773925800000
2026-03-19 13:15:00,BTCUSDT,89014.09800000,6148164574.27175200,20003043.00000000,1773926100000
2026-03-19 13:20:00,BTCUSDT,89016.81000000,6165623599.37511900,20003043.00000000,1773926400000
2026-03-19 13:25:00,BTCUSDT,88935.66200000,6163022382.86576000,20003043.00000000,1773926700000
2026-03-19 13:30:00,BTCUSDT,88953.11100000,6165655057.43227000,20003043.00000000,1773927000000
2026-03-19 13:35:00,BTCUSDT,89017.48900000,6176398358.52490000,20003043.00000000,1773927300000
2026-03-19 13:40:00,BTCUSDT,89066.81700000,6170575801.80510000,20003043.00000000,1773927600000
2026-03-19 13:45:00,BTCUSDT,88748.78400000,6184370264.25600000,20003043.00000000,1773927900000
2026-03-19 13:50:00,BTCUSDT,88616.00600000,6187904166.92125700,20003043.00000000,1773928200000
2026-03-19 13:55:00,BTCUSDT,88550.55700000,6200646008.79561700,20003043.00000000,1773928500000
2026-03-19 14:00:00,BTCUSDT,88645.23200000,6192622939.67200000,20003043.00000000,1773928800000
2026-03-19 14:05:00,BTCUSDT,88699.94900000,6188542221.76060000,20003043.00000000,1773929100000
2026-03-19 14:10:00,BTCUSDT,88696.93800000,6172914083.98308700,20003043.00000000,1773929400000
2026-03-19 14:15:00,BTCUSDT,88703.05500000,6165477377.27073400,20003043.00000000,1773929700000
2026-03-19 14:20:00,BTCUSDT,88816.73300000,6163277316.41560000,20003043.00000000,1773930000000
2026-03-19 14:25:00,BTCUSDT,88913.09500000,6163494773.73903300,20003043.00000000,1773930300000
2026-03-19 14:30:00,BTCUSDT,88892.49100000,6143973411.19790000,20003043.00000000,1773930600000
2026-03-19 14:35:00,BTCUSDT,88921.39500000,6162217104.94200000,20003043.00000000,1773930900000
2026-03-19 14:40:00,BTCUSDT,88912.17800000,6146910462.16186900,20003043.00000000,1773931200000
2026-03-19 14:45:00,BTCUSDT,88930.43400000,6159357431.01360000,20003043.00000000,1773931500000
2026-03-19 14:50:00,BTCUSDT,89113.68200000,6173786977.59180000,20003043.00000000,1773931800000
2026-03-19 14:55:00,BTCUSDT,88807.68200000,6168142910.08636100,20003043.00000000,1773932100000
2026-03-19 15:00:00,BTCUSDT,88596.53600000,6154301255.43863600,20003043.00000000,1773932400000
2026-03-19 15:05:00,BTCUSDT,88331.99100000,6160130781.50694600,20003043.00000000,1773932700000
2026-03-19 15:10:00,BTCUSDT,87918.03400000,6126439957.45892300,20003043.00000000,1773933000000
2026-03-19 15:15:00,BTCUSDT,87842.68900000,6119525792.10940000,20003043.00000000,1773933300000
2026-03-19 15:20:00,BTCUSDT,87606.85200000,6075342451.12560000,20003043.00000000,1773933600000
2026-03-19 15:25:00,BTCUSDT,87743.58600000,6072145788.32703100,20003043.00000000,1773933900000
2026-03-19 15:30:00,BTCUSDT,87794.90900000,6073532148.42931400,20003043.00000000,1773934200000
2026-03-19 15:35:00,BTCUSDT,87752.47800000,6072706923.85701800,20003043.00000000,1773934500000
2026-03-19 15:40:00,BTCUSDT,87556.09600000,6059577513.18167100,20003043.00000000,1773934800000
2026-03-19 15:45:00,BTCUSDT,87952.02100000,6056447995.45618700,20003043.00000000,1773935100000
2026-03-19 15:50:00,BTCUSDT,87684.19500000,6063522007.51361000,20003043.00000000,1773935400000
2026-03-19 15:55:00,BTCUSDT,87005.33000000,6037656171.46303200,20003043.00000000,1773935700000
2026-03-19 16:00:00,BTCUSDT,86928.55500000,6030042617.52900000,20003043.00000000,1773936000000
2026-03-19 16:05:00,BTCUSDT,86892.89200000,6023710709.27280000,20003043.00000000,1773936300000
2026-03-19 16:10:00,BTCUSDT,86901.12100000,6016929336.69480000,20003043.00000000,1773936600000
2026-03-19 16:15:00,BTCUSDT,86837.14000000,6018316826.89881500,20003043.00000000,1773936900000
2026-03-19 16:20:00,BTCUSDT,87005.01400000,6028647024.07120000,20003043.00000000,1773937200000
2026-03-19 16:25:00,BTCUSDT,87277.64000000,6061711206.20047200,20003043.00000000,1773937500000
2026-03-19 16:30:00,BTCUSDT,87520.19800000,6083275154.40580000,20003043.00000000,1773937800000
2026-03-19 16:35:00,BTCUSDT,87684.54500000,6079449439.03046100,20003043.00000000,1773938100000
2026-03-19 16:40:00,BTCUSDT,87741.49300000,6090444124.35550000,20003043.00000000,1773938400000
2026-03-19 16:45:00,BTCUSDT,87716.65600000,6095342708.78400000,20003043.00000000,1773938700000
2026-03-19 16:50:00,BTCUSDT,87748.31200000,6091629042.31757100,20003043.00000000,1773939000000
2026-03-19 16:55:00,BTCUSDT,87793.53600000,6092169050.11200000,20003043.00000000,1773939300000
2026-03-19 17:00:00,BTCUSDT,87781.32700000,6094457952.58569800,20003043.00000000,1773939600000
2026-03-19 17:05:00,BTCUSDT,87765.00500000,6081252978.25139100,20003043.00000000,1773939900000
2026-03-19 17:10:00,BTCUSDT,87693.35800000,6061522753.00440000,20003043.00000000,1773940200000
2026-03-19 17:15:00,BTCUSDT,87772.57400000,6073976225.14620000,20003043.00000000,1773940500000
2026-03-19 17:20:00,BTCUSDT,87781.39900000,6092494332.01470000,20003043.00000000,1773940800000
2026-03-19 17:25:00,BTCUSDT,87649.42000000,6098970946.45400000,20003043.00000000,1773941100000
2026-03-19 17:30:00,BTCUSDT,87536.26400000,6095246352.21040000,20003043.00000000,1773941400000
2026-03-19 17:35:00,BTCUSDT,87529.07400000,6091568399.21520000,20003043.00000000,1773941700000
2026-03-19 17:40:00,BTCUSDT,87564.33500000,6085871773.23071400,20003043.00000000,1773942000000
2026-03-19 17:45:00,BTCUSDT,87558.13300000,6090341564.82664800,20003043.00000000,1773942300000
2026-03-19 17:50:00,BTCUSDT,87552.39500000,6098960696.66873800,20003043.00000000,1773942600000
2026-03-19 17:55:00,BTCUSDT,87545.63500000,6113143599.35578000,20003043.00000000,1773942900000
2026-03-19 18:00:00,BTCUSDT,87503.57300000,6109513130.27428800,20003043.00000000,1773943200000
2026-03-19 18:05:00,BTCUSDT,87498.65000000,6101356490.48793100,20003043.00000000,1773943500000
2026-03-19 18:10:00,BTCUSDT,87521.67100000,6105292800.52095200,20003043.00000000,1773943800000
2026-03-19 18:15:00,BTCUSDT,87483.84700000,6106372520.60000000,20003043.00000000,1773944100000
2026-03-19 18:20:00,BTCUSDT,87509.54400000,6104884563.30000000,20003043.00000000,1773944400000
2026-03-19 18:25:00,BTCUSDT,87524.31700000,6103748313.91114500,20003043.00000000,1773944700000
2026-03-19 18:30:00,BTCUSDT,87502.95800000,6092612208.14500000,20003043.00000000,1773945000000
2026-03-19 18:35:00,BTCUSDT,87471.27400000,6089750095.88000000,20003043.00000000,1773945300000
2026-03-19 18:40:00,BTCUSDT,87458.92200000,6091679452.32258000,20003043.00000000,1773945600000
2026-03-19 18:45:00,BTCUSDT,87479.84500000,6096094900.32439700,20003043.00000000,1773945900000
2026-03-19 18:50:00,BTCUSDT,87449.64400000,6084896334.29876000,20003043.00000000,1773946200000
2026-03-19 18:55:00,BTCUSDT,87435.10600000,6092379800.04348850,20003043.00000000,1773946500000
2026-03-19 19:00:00,BTCUSDT,87452.71800000,6103953517.33158800,20003043.00000000,1773946800000
2026-03-19 19:05:00,BTCUSDT,87357.29000000,6112856155.32008300,20003043.00000000,1773947100000
2026-03-19 19:10:00,BTCUSDT,87198.54600000,6107011208.09220000,20003043.00000000,1773947400000
2026-03-19 19:15:00,BTCUSDT,87154.22900000,6129819953.87552450,20003043.00000000,1773947700000
2026-03-19 19:20:00,BTCUSDT,86951.50200000,6131985128.89380000,20003043.00000000,1773948000000
2026-03-19 19:25:00,BTCUSDT,86951.67000000,6130799319.65304000,20003043.00000000,1773948300000
2026-03-19 19:30:00,BTCUSDT,86852.48400000,6100770348.36360000,20003043.00000000,1773948600000
2026-03-19 19:35:00,BTCUSDT,87027.39900000,6113909753.72730000,20003043.00000000,1773948900000
2026-03-19 19:40:00,BTCUSDT,87105.20100000,6128643547.67910000,20003043.00000000,1773949200000
2026-03-19 19:45:00,BTCUSDT,87239.98100000,6143011510.08639900,20003043.00000000,1773949500000
2026-03-19 19:50:00,BTCUSDT,87232.29700000,6135408119.42409700,20003043.00000000,1773949800000
2026-03-19 19:55:00,BTCUSDT,87147.67700000,6121932584.36060000,20003043.00000000,1773950100000
2026-03-19 20:00:00,BTCUSDT,87146.17800000,6120877389.56820000,20003043.00000000,1773950400000
